Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
65,221_HDPE_ps_1,HDPE,blue,regular,2023-04-18 10:47:01,0.4624032,0.1514092,0.2540817,0.3081197,0.1691507,0.1675619,0.1003625,0.0486741,2.077871671,-0.4594239729,0.378246487,0.8191243882,-0.3146770303,-0.3276395162,-0.8758968617,-1.297605165,1.649620619,1.456984465,-1.093278716,0.1978711554,-1.214605563,-0.1280273693,-0.2719911485,-0.5965734435
66,221_HDPE_ps_2,HDPE,blue,regular,2023-04-18 10:47:14,0.5356895,0.1835492,0.3458886,0.3974992,0.2351842,0.2111183,0.1243121,0.0671531,1.892257302,-0.5472956932,0.577357093,0.9349043371,-0.1895794111,-0.3563028404,-0.957677705,-1.353663083,1.311522087,1.67444226,-1.108225236,0.4713820173,-1.074459441,-0.3928563531,-0.8459947711,-0.03581056299
67,221_HDPE_ps_2,HDPE,blue,regular,2023-04-18 10:47:38,0.4615678,0.1372853,0.2591522,0.3147151,0.1827111,0.1661125,0.0891684,0.0505872,2.034543256,-0.5639320161,0.4125873032,0.8578127523,-0.1999351367,-0.3329396981,-0.9494926764,-1.258643784,2.004915194,0.7937693417,-1.023705339,0.5282205337,-0.7068449678,-0.1291212247,-1.197603039,-0.2696304987
68,215_HDPE_ps_1,HDPE,gray,regular,2023-04-18 10:48:48,0.3750913,0.1382221,0.2615123,0.3067798,0.218599,0.1935074,0.1165274,0.0602059,1.70676247,-0.724472341,0.5409831343,1.00561054,0.1005193306,-0.1570218414,-0.9471475974,-1.525233695,-0.890832321,0.3149338486,-2.073772351,-0.4394161379,0.3921531768,0.9356904902,0.7515357045,1.00970759
69,215_HDPE_ps_2,HDPE,gray,regular,2023-04-18 10:49:11,0.4579877,0.1580644,0.3140918,0.3686208,0.2312204,0.1982848,0.1189812,0.0585197,1.753664191,-0.6396264618,0.6054215821,1.040545315,-0.05586531021,-0.3186807154,-0.951497721,-1.43396088,0.6837102791,1.384826418,-1.802432896,1.154803895,-0.1652716497,0.0230405254,-0.3334729592,-0.9452036119
70,215_HDPE_ps_3,HDPE,gray,regular,2023-04-18 10:49:24,0.4179191,0.1582229,0.3230058,0.3917534,0.2616236,0.2319373,0.1379699,0.0689447,1.45565718,-0.7812382096,0.6381206768,1.230278704,0.1094045841,-0.1462986091,-0.9556875944,-1.550236731,-1.625949981,-0.136865885,-1.65740147,0.5084187615,0.52135012,1.098867109,0.7424319236,0.5491494222
71,202_HDPE_ps_1,HDPE,white,regular,2023-04-18 10:50:19,0.7457993,0.2484048,0.4706215,0.5167427,0.2991809,0.2685753,0.1654154,0.0823513,1.967789787,-0.5028297919,0.6009478528,0.8300375184,-0.2506186662,-0.4026404408,-0.9150483356,-1.327637923,1.644191648,1.602296081,-0.5234913879,0.2401351908,-1.116409401,-0.614956074,-0.5310060168,-0.7007600408
72,202_HDPE_ps_2,HDPE,white,regular,2023-04-18 10:50:37,0.7959821,0.2618605,0.4875082,0.5437436,0.3161449,0.2745516,0.1710713,0.085679,1.995752645,-0.4895322315,0.5604137286,0.8220788422,-0.2369451833,-0.4304801376,-0.9119772809,-1.309310382,1.716941812,1.544708542,-0.564277476,0.2733381608,-0.9388134683,-0.7590019863,-0.5850805576,-0.6878150269
73,202_HDPE_ps_3,HDPE,white,regular,2023-04-18 10:50:50,0.7317034,0.2516631,0.4706738,0.5182319,0.3071216,0.2737116,0.170617,0.0808583,1.934577162,-0.5020534402,0.6096202542,0.8510198238,-0.2205523283,-0.3901377327,-0.9134343335,-1.369039405,1.43437674,1.78345791,-0.6179264366,0.2174180375,-0.9950778132,-0.5258081176,-0.3122850589,-0.9841552612
74,225_HDPE_ps_1,HDPE,blue,regular,2023-04-18 10:51:28,0.4093901,0.1467337,0.2845495,0.2854258,0.1659283,0.1434766,0.0935967,0.0487293,1.901182376,-0.4524872184,0.7824831003,0.7903356433,-0.280483999,-0.4816741609,-0.928649007,-1.330706734,1.156593957,1.907556547,0.08354432359,-0.03758223462,-1.221499259,-1.0814155,-0.5215443846,-0.2856534495
75,225_HDPE_ps_2,HDPE,blue,regular,2023-04-18 10:51:39,0.5504493,0.1863846,0.3446667,0.4001121,0.2408843,0.2128746,0.1250151,0.0685991,1.929456841,-0.5411119451,0.5330015727,0.909257976,-0.1712731289,-0.3613489328,-0.9575697096,-1.340412673,1.421789187,1.600906037,-1.233596714,0.3549395012,-0.8903357077,-0.4315060585,-0.8859528283,0.06375658453
76,225_HDPE_ps_3,HDPE,blue,regular,2023-04-18 10:51:49,0.4338378,0.1473652,0.2834613,0.3265386,0.1785223,0.1586866,0.0846669,0.0501405,1.861455292,-0.4987588987,0.6225209252,0.9774297532,-0.2420592019,-0.4054832104,-1.015322847,-1.299781812,1.27797308,1.438304896,-0.2785731034,0.837319485,-0.8733622593,-0.5166578869,-1.539594851,-0.3454093611
77,205_HDPE_ps_1,HDPE,purple,regular,2023-04-18 10:52:21,0.5763406,0.1838173,0.33781,0.4708654,0.1910384,0.167733,0.1328772,0.0759964,1.868086468,-0.502792796,0.4273382287,1.231005906,-0.4591766432,-0.599943547,-0.8104760006,-1.154041616,0.9880941301,0.6782537006,-0.6583913747,1.239418342,-1.506084134,-1.364891997,-0.0544956511,0.6780969842
78,205_HDPE_ps_2,HDPE,purple,regular,2023-04-18 10:52:33,0.5862517,0.2160136,0.3365007,0.3382361,0.2781263,0.2738816,0.1514338,0.080795,2.142309249,-0.4702491683,0.3799593522,0.392205077,-0.03195538606,-0.06190780509,-0.9259518635,-1.424409455,0.5241500353,1.331528958,-1.523522998,-1.587521712,-0.2435215213,0.8874863206,0.1093466689,0.5020542485
79,205_HDPE_ps_3,HDPE,purple,regular,2023-04-18 10:52:44,0.5659968,0.1900666,0.300306,0.3535548,0.197221,0.1762864,0.1075134,0.0556578,2.135571467,-0.3524881636,0.3771212182,0.7295435287,-0.3051374219,-0.4436911564,-0.8988589641,-1.242060508,1.651393431,1.686102489,-0.7311090879,0.08816567578,-0.8936328564,-0.63428327,-0.6392166538,-0.5274197276
80,204_HDPE_ps_1,HDPE,blue,regular,2023-04-18 10:53:23,0.4111222,0.1446727,0.2613239,0.3115154,0.1641969,0.1593378,0.0911632,0.0459139,1.878517335,-0.4772899214,0.5540790375,0.9978460549,-0.3046671466,-0.3476287699,-0.9503929611,-1.350463628,1.15615231,1.688520092,-0.6602039778,0.7720664659,-1.267401576,-0.1787787041,-0.7287035879,-0.7816510217
81,204_HDPE_ps_2,HDPE,blue,regular,2023-04-18 10:53:33,0.5503387,0.179639,0.3454377,0.4127327,0.2387472,0.2091874,0.122665,0.0682666,1.897671762,-0.5753002667,0.5307582153,0.9796893924,-0.1809839906,-0.3781801539,-0.955379097,-1.318275861,1.521952923,1.192953381,-1.139577682,0.8516541719,-0.9206141972,-0.5624123137,-1.031980181,0.08802389884
82,204_HDPE_ps_3,HDPE,blue,regular,2023-04-18 10:53:44,0.4123326,0.1457438,0.2691648,0.2984857,0.1757968,0.1543215,0.0865863,0.048264,1.899521852,-0.4723823131,0.6257237739,0.8865988176,-0.204993601,-0.3960644694,-0.9987207064,-1.339683354,1.238624498,1.860380365,-0.4700807794,0.361531592,-0.8054340396,-0.5159449556,-1.250038969,-0.4190377125
83,209_HDPE_ps_1,HDPE,orange,regular,2023-04-18 10:54:27,0.2923325,0.0969356,0.1688699,0.1776852,0.1170549,0.1079576,0.0629012,0.0320022,2.115795419,-0.4621958876,0.4868775114,0.6031831783,-0.1967496062,-0.3167758723,-0.9112326293,-1.318902113,1.725341151,1.641599287,-0.9359942818,-0.6607470308,-0.7623253334,-0.08366335959,-0.4772020012,-0.4470084312
84,209_HDPE_ps_2,HDPE,orange,regular,2023-04-18 10:55:15,0.3309843,0.1132135,0.1706395,0.2055162,0.1113603,0.1030699,0.0619325,0.0345966,2.156921575,-0.3208652128,0.332525343,0.7293509342,-0.3419508426,-0.4362786569,-0.9043382231,-1.215364917,1.557768819,1.72413017,-0.8359709475,0.04422220698,-1.014399288,-0.6066310316,-0.684796438,-0.1843234911
85,209_HDPE_ps_3,HDPE,orange,regular,2023-04-18 10:55:26,0.3661126,0.1179347,0.187424,0.1839656,0.1024559,0.094356,0.0538625,0.0263886,2.251186677,-0.2368761246,0.459776327,0.4251047611,-0.392056044,-0.4732601314,-0.8792204166,-1.154655049,1.772611592,1.571902431,-0.1027446599,-0.2274523024,-0.8097701924,-0.5636695641,-0.7704908337,-0.8703864708
86,227_HDPE_ps_1,HDPE,white,regular,2023-04-18 10:56:10,0.6599539,0.2371756,0.4255553,0.4561247,0.271871,0.2729512,0.155869,0.0752737,1.952484673,-0.4710354204,0.6088260296,0.784061029,-0.2721486775,-0.2659565754,-0.9371146368,-1.399116421,1.114617029,1.937544757,-0.7262263633,-0.2280338914,-1.252952234,0.3045594292,-0.3502392163,-0.7992695101
87,227_HDPE_ps_2,HDPE,white,regular,2023-04-18 10:56:24,0.7729749,0.2483899,0.4101411,0.4226192,0.2541866,0.2506978,0.1539132,0.0793141,2.232587679,-0.3761533136,0.4282291716,0.4902822821,-0.3473265479,-0.3646762159,-0.8459823025,-1.216960752,1.816342703,1.51008903,-0.6809265076,-0.6055132991,-1.146915544,-0.3515502024,-0.3186949707,-0.2228312087
88,227_HDPE_ps_3,HDPE,white,regular,2023-04-18 10:56:41,0.6488618,0.204324,0.3778868,0.4065225,0.2146688,0.1864628,0.1198927,0.0648077,2.088726913,-0.4144664782,0.5628660546,0.7241137482,-0.3562148852,-0.5150429371,-0.8898993259,-1.20008309,1.802186079,1.347435718,-0.1480773319,0.1970122263,-1.104135153,-0.9950810483,-0.7260591929,-0.3732812977
89,229_HDPE_ps_1,HDPE,gray,regular,2023-04-18 10:57:45,0.5647392,0.1839867,0.2987993,0.3309532,0.1888953,0.1680939,0.1094943,0.0582235,2.190260519,-0.3612770924,0.4081168501,0.6235898548,-0.3283830798,-0.4677795499,-0.8604731852,-1.204054316,1.764888641,1.570040351,-0.6720571343,-0.2009963897,-1.026641852,-0.7963884034,-0.4531975202,-0.1856476926
90,229_HDPE_ps_2,HDPE,gray,regular,2023-04-18 10:57:58,0.4695039,0.1556353,0.2814058,0.3180586,0.1708524,0.1514216,0.0907716,0.0466214,2.008916991,-0.4258661147,0.5497774782,0.8341054366,-0.3078220096,-0.4585531868,-0.9290354057,-1.271523189,1.611954361,1.541892,-0.2952002551,0.4343917549,-0.9755894028,-0.7258567223,-0.835216779,-0.7563749575
91,229_HDPE_ps_3,HDPE,gray,regular,2023-04-18 10:58:10,0.5562764,0.1765612,0.2956075,0.3498993,0.1937425,0.1765025,0.1101625,0.0574037,2.138040439,-0.4249544783,0.3785821243,0.7450399523,-0.3089844446,-0.4253506906,-0.873131245,-1.229241657,1.844000976,1.411065527,-0.8521537184,0.1162842297,-1.048507821,-0.6393671895,-0.5027222086,-0.3285997952
92,kl204_HDPE_ps_1,HDPE,orange,regular,2023-04-18 10:59:33,0.3276843,0.1079831,0.1917213,0.2123141,0.1219984,0.1032058,0.0610432,0.0327721,2.054275674,-0.4140951769,0.5267141223,0.7580768425,-0.2566315036,-0.4677687484,-0.9414709078,-1.259100302,1.693328107,1.574506576,-0.3612662097,0.206087852,-0.750538258,-0.7776572226,-0.9614447434,-0.6230161008
93,kl204_HDPE_ps_2,HDPE,orange,regular,2023-04-18 10:59:42,0.3697347,0.1272448,0.2183528,0.2517975,0.1492749,0.1394561,0.0812827,0.0459577,2.028922705,-0.4704455296,0.4686139575,0.8133319057,-0.2433790326,-0.3445824098,-0.9441816016,-1.308279994,1.370702731,1.686761625,-1.174950667,-0.07741233202,-1.107716007,-0.2919549349,-0.7002331256,0.2948027102
94,kl204_HDPE_ps_3,HDPE,orange,regular,2023-04-18 10:59:59,0.335293,0.1091898,0.1935296,0.2147119,0.1240128,0.1047544,0.0600004,0.0326149,2.066283006,-0.4118057178,0.5125576143,0.7447154023,-0.2493457917,-0.4604176557,-0.950921031,-1.251065827,1.729375528,1.520129328,-0.342699118,0.2114285249,-0.6747762052,-0.7092925015,-1.05974639,-0.6744191666
95,233_HDPE_ps_1,HDPE,white,regular,2023-04-18 11:05:11,0.73075,0.2394858,0.4666886,0.4387473,0.2422898,0.218167,0.1414423,0.075084,2.06128871,-0.3985502383,0.7390907637,0.5991841757,-0.3845101588,-0.5052969024,-0.8894698289,-1.221736521,1.642024018,1.488941269,0.2662227473,-0.2164236756,-1.24297823,-0.9493647425,-0.625207929,-0.3632134573
96,233_HDPE_ps_2,HDPE,white,regular,2023-04-18 11:05:29,0.620907,0.2061422,0.3865707,0.5161371,0.3092423,0.2908615,0.1589452,0.086398,1.771727177,-0.6859119319,0.3831955188,1.150925692,-0.07500464689,-0.1839178742,-0.9655720984,-1.395441836,0.3414773693,0.2513115924,-2.269603597,1.075836657,-0.3525265327,0.990278422,-0.4690022126,0.4322283017
97,233_HDPE_ps_3,HDPE,white,regular,2023-04-18 11:05:43,0.6198914,0.1999857,0.40366,0.4010107,0.217944,0.1946841,0.1219671,0.0645393,1.997761816,-0.455573207,0.7344113381,0.7189325759,-0.3506503009,-0.4865482591,-0.9114035608,-1.246930402,1.677333068,1.370688385,0.2720244624,0.1059573467,-1.232774071,-0.9321482568,-0.7697310149,-0.4913499198
98,226_HDPE_ps_1,HDPE,white,regular,2023-04-18 11:07:27,0.5519522,0.1919657,0.3618527,0.3803875,0.1994069,0.151069,0.0963748,0.0478144,1.920864559,-0.3511475979,0.7210740805,0.8380542754,-0.3041833455,-0.609262276,-0.9544582411,-1.260941454,1.295406412,1.546240335,0.3395363583,0.5198518211,-0.6426877477,-1.10542102,-0.9342212952,-1.018704863
99,226_HDPE_ps_2,HDPE,white,regular,2023-04-18 11:07:39,0.6001445,0.2119564,0.3561269,0.3807727,0.2070641,0.1761949,0.1098335,0.0574532,2.05906852,-0.3078340476,0.5712179548,0.7214909984,-0.3376639096,-0.5258829424,-0.9305088648,-1.249887709,1.432392023,1.814815127,-0.1526239331,0.1169859634,-0.8903578428,-0.8847250835,-0.7906911349,-0.6457951187
100,226_HDPE_ps_3,HDPE,white,regular,2023-04-18 11:07:49,0.5504388,0.1960328,0.3631935,0.4007663,0.2440623,0.221778,0.1284202,0.067437,1.891499797,-0.5118861846,0.6217054677,0.87650347,-0.1861766113,-0.3372964407,-0.9703975389,-1.38395196,1.136487168,2.023059341,-0.8785590818,0.1110465373,-0.9816193111,-0.1897412536,-0.8186998868,-0.4019735134
101,235_HDPE_ps_1,HDPE,yellow,regular,2023-04-18 11:09:50,0.4991333,0.1624237,0.27891,0.311489,0.169735,0.1464057,0.0879057,0.04605,2.103342321,-0.3696781024,0.4858751663,0.7251571243,-0.315979027,-0.4873250039,-0.9169881164,-1.224404361,1.727104008,1.533916145,-0.3064786226,0.2132324606,-0.8448881577,-0.774342369,-0.8529490585,-0.6955944057
102,235_HDPE_ps_2,HDPE,yellow,regular,2023-04-18 11:10:04,0.4404179,0.1472473,0.2321775,0.2912233,0.1550529,0.1368942,0.0813648,0.0460047,2.094941449,-0.3704369095,0.3437720769,0.8403097156,-0.304796776,-0.4574998983,-0.9244668487,-1.221822809,1.589097126,1.590520489,-0.8298726075,0.3750193224,-0.9074560535,-0.7104359422,-0.8491623596,-0.2577099747
103,235_HDPE_ps_3,HDPE,yellow,regular,2023-04-18 11:10:18,0.5043926,0.1619533,0.2811101,0.2833565,0.1547705,0.1470564,0.0852038,0.0439552,2.16996437,-0.3347937462,0.5367737458,0.5532049458,-0.3873320401,-0.443756506,-0.8961747939,-1.197885975,1.788708648,1.522477368,-0.107212846,-0.1468130121,-1.019577538,-0.5544399224,-0.7785663864,-0.704576311
104,236_HDPE_ps_1,HDPE,green,regular,2023-04-18 11:11:56,0.2504811,0.0734171,0.143258,0.1701591,0.1035641,0.0890593,0.0519127,0.0286262,2.03291752,-0.6008193682,0.4380284755,0.8381686474,-0.1523980858,-0.3681496039,-0.9206863741,-1.267061211,2.171320442,0.5899572181,-1.193864724,0.4050258761,-0.5667985712,-0.4467122126,-0.9080519145,-0.05087611343
105,236_HDPE_ps_2,HDPE,green,regular,2023-04-18 11:12:06,0.2684474,0.0946672,0.1672693,0.2031617,0.1231596,0.1084143,0.062262,0.0352135,1.890329788,-0.531839225,0.4800974448,0.9803699676,-0.1347087788,-0.3402305168,-0.9835067411,-1.360511938,0.9765461561,1.688491565,-1.562844417,0.468787925,-0.6683458745,-0.2634379392,-0.9570689527,0.3178715367
106,236_HDPE_ps_3,HDPE,green,regular,2023-04-18 11:12:17,0.2261123,0.0768188,0.1497695,0.1632132,0.1116346,0.098768,0.0532176,0.0323659,1.886875915,-0.6254877907,0.6021523344,0.8283876625,-0.03959522122,-0.2561189069,-1.022657114,-1.37355688,0.7721920185,1.027125746,-1.495119551,-0.5316125154,-0.1718179412,0.4298294567,-1.35991658,1.329319367
107,237_HDPE_ps_1,HDPE,transparent,regular,2023-04-18 11:13:27,0.1603934,0.0549862,0.1155229,0.1507269,0.0875089,0.0608277,0.0314947,0.0181578,1.518036147,-0.6029823198,0.6151456506,1.323525478,0.05144401235,-0.4854388373,-1.075681579,-1.344048551,0.3814425343,0.5648722219,-0.1258353003,1.766039178,0.6552591452,-0.7006145467,-1.625343148,-0.915820084
108,237_HDPE_ps_2,HDPE,transparent,regular,2023-04-18 11:13:47,0.1417337,0.0538999,0.1079956,0.1540701,0.0962904,0.0852031,0.0483803,0.0272606,1.246067683,-0.8434307998,0.4434642575,1.539541142,0.1650065608,-0.09875177063,-0.9747378345,-1.477159239,-1.452083033,-0.555311485,-1.562185877,1.023613884,0.4549418915,0.8019029669,0.1896234071,1.099498245
109,237_HDPE_ps_3,HDPE,transparent,regular,2023-04-18 11:13:57,0.1632138,0.0540258,0.1069895,0.1114105,0.0646789,0.0561759,0.0311476,0.0192189,1.949679578,-0.4872584324,0.6948243395,0.7934954659,-0.2494947192,-0.4392709208,-0.9978709098,-1.264104401,1.521849812,1.424577504,-0.01650547359,0.1913156089,-0.9310560958,-0.7656183911,-1.470552937,0.04598997267
110,,unknown,,calibration,2023-04-18 12:13:31,0.8104887,0.2688574,0.6191621,0.6335146,0.4256909,0.3677284,0.2231838,0.1140986,1.700976482,-0.7386015582,0.8392165136,0.9038620461,-0.03220301269,-0.2932736748,-0.9443214114,-1.435655384,1,1,1,1,1,1,1,1
111,ref,reference,white,regular,2023-04-18 12:13:46,0.8106009,0.2688474,0.6192017,0.6336113,0.4257369,0.3676905,0.2231862,0.1140845,1.701017755,-0.7386347576,0.8390989315,0.903988991,-0.03212180883,-0.2935193736,-0.9442586462,-1.435571091,1.121063355,-0.6340172407,0.3768021283,1.263020453,0.8175195866,-1.292269604,-0.1548695312,-1.497249147
112,049_PP_ps_1,PP,white,regular,2023-04-18 12:14:16,0.8506213,0.2768885,0.5395948,0.6010413,0.3634376,0.3221137,0.1910968,0.0947216,1.940124141,-0.5574261984,0.5861762044,0.8536626143,-0.180664169,-0.3605536933,-0.9308911449,-1.350427754,1.704105845,1.456213044,-0.5422821577,0.4324786534,-0.7660393458,-0.4859600142,-0.7348564418,-1.063659583
113,049_PP_ps_2,PP,white,regular,2023-04-18 12:14:25,0.8440965,0.2765313,0.5332503,0.5911166,0.3578526,0.325773,0.1941086,0.0939427,1.952339431,-0.5545575329,0.5793528648,0.8349443841,-0.1953668707,-0.3370602864,-0.9186130042,-1.361038986,1.677527875,1.512001429,-0.6307829676,0.2892300702,-0.8947030956,-0.314913088,-0.5221660307,-1.116194192
114,049_PP_ps_3,PP,white,regular,2023-04-18 12:14:50,0.6924822,0.244283,0.5537803,0.5364928,0.3169404,0.2872342,0.1585385,0.0766677,1.669269153,-0.569540826,0.9764361499,0.8900829669,-0.2066082009,-0.3549943137,-0.9978451207,-1.406799809,0.6453444152,1.306771478,1.133541672,0.5532103671,-0.6955337142,-0.2491916026,-1.112705528,-1.581437088
115,004_PP_ps_1,PP,transparent,regular,2023-04-18 12:15:38,0.6139622,0.1974446,0.4083766,0.4360022,0.2704624,0.2615074,0.154569,0.094889,1.933503762,-0.670152698,0.648385737,0.8210736904,-0.2137175637,-0.269695375,-0.9381685823,-1.311228971,0.760674123,0.3581390515,-0.9435916614,-0.4448917114,-1.364867025,-0.04621281998,-0.3694513014,2.050201345
116,004_PP_ps_2,PP,transparent,regular,2023-04-18 12:15:46,0.5876416,0.1866257,0.3774318,0.3863001,0.2504303,0.2656035,0.1585087,0.1007302,2.03881906,-0.7003651539,0.6029573753,0.663533296,-0.2645406564,-0.160898407,-0.8924214852,-1.287084029,0.3634985395,0.01545675534,-0.9369048659,-0.9347851072,-1.176725525,0.332365146,0.1964724874,2.14062257
117,004_PP_ps_3,PP,transparent,regular,2023-04-18 12:16:05,0.8167285,0.2701728,0.5773703,0.6140632,0.3930311,0.3502907,0.2080582,0.1057084,1.807320202,-0.6634143546,0.7252885334,0.8911607693,-0.1080267749,-0.3012370611,-0.9442067582,-1.406884556,1.600244891,1.51318404,-0.7326296161,0.4088433413,-1.018809665,-0.1097545664,-0.7411486289,-0.9199297956
118,048_PP_ps_1,PP,white,regular,2023-04-18 12:16:29,0.8328891,0.2724195,0.4634703,0.5414936,0.3041853,0.2868562,0.1705486,0.08305,2.085240686,-0.4361205138,0.4233517471,0.7743519108,-0.293217035,-0.371174734,-0.8944028804,-1.288029181,1.691685422,1.569229384,-0.6834941877,0.2203102676,-0.9726400906,-0.4151472854,-0.5505821744,-0.8593613364
119,048_PP_ps_2,PP,white,regular,2023-04-18 12:16:39,0.8199913,0.268839,0.4806003,0.5605546,0.3093517,0.2881629,0.1717764,0.0835545,2.017586761,-0.4693387978,0.4861767455,0.846948881,-0.2865362057,-0.38214493,-0.9073075059,-1.305384948,1.628450551,1.519397166,-0.5494209615,0.4550433138,-1.007217035,-0.4808157618,-0.6099668422,-0.9554704303
120,048_PP_ps_3,PP,white,regular,2023-04-18 12:16:47,0.8266511,0.2674832,0.4667949,0.5680653,0.3120634,0.2918861,0.1728527,0.0833869,2.030962375,-0.475971553,0.4176084665,0.8716370359,-0.2761038283,-0.3665653121,-0.9002312629,-1.301335921,1.662061441,1.434205522,-0.7574668649,0.5410725112,-0.9469960526,-0.3951147287,-0.5703640654,-0.9673977631
121,002_PP_ps_1,PP,white,regular,2023-04-18 12:17:17,0.8070302,0.2678414,0.4880347,0.5618813,0.3218459,0.3036438,0.1849929,0.0889428,1.99050086,-0.511239994,0.5104180493,0.8530532378,-0.2606686469,-0.3451231779,-0.8956424095,-1.341297919,1.571328406,1.576864604,-0.7817802757,0.3375295904,-1.146487046,-0.3564314186,-0.3206786076,-0.8803452528
122,002_PP_ps_2,PP,white,regular,2023-04-18 12:17:33,0.8009454,0.2637512,0.4779103,0.5631662,0.3190032,0.2975783,0.1809873,0.0873263,1.987860656,-0.5123442723,0.4843932898,0.8811906144,-0.255190858,-0.3549064553,-0.8975433505,-1.333459624,1.591702452,1.511144016,-0.8232062469,0.4836936766,-1.074215246,-0.4061233574,-0.3871495263,-0.895845768
123,002_PP_ps_3,PP,white,regular,2023-04-18 12:17:41,0.8028477,0.2663887,0.4829561,0.5543921,0.3128364,0.2888534,0.1781967,0.0862613,1.999955466,-0.4878794538,0.51645441,0.8477396999,-0.272477699,-0.3836991434,-0.8968708908,-1.323222389,1.587166484,1.589735374,-0.6164903703,0.3787067049,-1.088758313,-0.5590134416,-0.4237651968,-0.8675812419
124,036_PP_ps_1,PP,transparent,regular,2023-04-18 12:18:16,0.8131615,0.2543804,0.5221849,0.6100094,0.389905,0.3470541,0.2105723,0.1070245,1.876478318,-0.7037509062,0.5328639281,0.9384025935,-0.07795212098,-0.2758205608,-0.9060393155,-1.384181936,1.557298604,0.2126612723,-2.20581877,0.6066470108,-0.498412148,0.1567697288,0.1500498435,0.02080445854
125,036_PP_ps_2,PP,transparent,regular,2023-04-18 12:18:27,0.8218696,0.2707091,0.5932798,0.6357064,0.408336,0.3565082,0.2125634,0.1070275,1.760039303,-0.6888779994,0.7443687019,0.9328786456,-0.07737391541,-0.3076552875,-0.9472310759,-1.416148372,1.443224021,1.177255781,-0.632714273,1.049840898,-0.5943005454,-0.2130243724,-0.8477181857,-1.382563324
126,036_PP_ps_3,PP,transparent,regular,2023-04-18 12:18:42,0.8183236,0.2706981,0.5793419,0.6271415,0.3997833,0.3525985,0.2139053,0.1082942,1.789586642,-0.6785954177,0.7124813124,0.9279170712,-0.09680042324,-0.3094652404,-0.9345640862,-1.410559858,1.48817477,1.386309757,-1.183676758,0.7757239014,-1.058971335,-0.3469140248,-0.3624125482,-0.698233763
127,034_PP_ps_1,PP,orange,regular,2023-04-18 12:19:25,0.7235331,0.2403334,0.397136,0.5211265,0.2799468,0.2783443,0.1551628,0.0805977,2.003092608,-0.4849988062,0.3224089857,0.9608607449,-0.2810215263,-0.2892731177,-0.9235591749,-1.307509714,1.425615032,1.438288307,-1.240756065,0.6816697237,-1.068653705,-0.01506665473,-0.6697642595,-0.5513323788
128,034_PP_ps_2,PP,orange,regular,2023-04-18 12:19:39,0.7004565,0.2306911,0.4014343,0.4818315,0.2785734,0.2569132,0.1572004,0.0787601,2.0314313,-0.4983554986,0.4211330233,0.8540890801,-0.2404991081,-0.3571439015,-0.8941185809,-1.316536314,1.624221203,1.546422698,-1.086052388,0.3227353786,-1.010074129,-0.4546044899,-0.3829880308,-0.5596602425
129,034_PP_ps_3,PP,orange,regular,2023-04-18 12:19:54,0.689432,0.2281365,0.3989085,0.4829129,0.2784957,0.2563903,0.1543169,0.0786358,2.009157709,-0.5057511747,0.4252703069,0.8832487867,-0.2312009148,-0.3517160007,-0.9082037628,-1.320804949,1.578078893,1.550716604,-1.115287698,0.4248361765,-0.9854397039,-0.4241390302,-0.4997486167,-0.5290166245
